IdReview,IdCliente,IdProducto,Fecha,Comentario,Rating
W4621,C003,P016,2025-03-05,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W4622,C012,P014,2025-01-20,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W4623,C034,P017,2023-07-08,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W4624,C023,P005,2024-09-18,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4625,C011,P009,2023-09-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W4626,C033,P001,2023-08-12,Satisface lo básico. OK.,4
W4627,C008,P014,2025-01-08,Gran relación calidad-precio. Muy recomendable.,5
W4628,C015,P011,2025-06-11,"Calidad superior, muy contento. Muy recomendable.",2
W4629,C015,P012,2024-10-12,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4630,C024,P016,2025-05-22,"Calidad superior, muy contento. Muy recomendable.",3
W4631,C039,P014,2025-08-27,"Información suficiente, sin mayor novedad. OK.",5
W4632,C023,P002,2023-07-22,Envío tardío y producto dañado. No volvería a comprar.,4
W4633,C039,P017,2023-06-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W4634,C018,P002,2024-02-18,"Calidad superior, muy contento. Muy recomendable.",2
W4635,C037,P006,2025-02-25,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4636,C031,P008,2024-08-02,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W4637,C001,P007,2024-05-27,Pésima atención al cliente. No volvería a comprar.,4
W4638,C019,P017,2024-08-02,Satisface lo básico. OK.,3
W4639,C001,P016,2024-05-13,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4640,C028,P012,2024-01-06,Envío tardío y producto dañado. No volvería a comprar.,5
W4641,C027,P005,2025-12-11,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W4642,C005,P008,2025-11-27,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W4643,C029,P002,2023-04-18,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W4644,C021,P007,2023-02-01,Pésima atención al cliente. No volvería a comprar.,4
W4645,C017,P016,2023-06-05,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W4646,C015,P012,2023-01-15,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4647,C011,P019,2024-03-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4648,C024,P015,2025-12-20,Pésima atención al cliente. No volvería a comprar.,5
W4649,C001,P009,2023-09-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4650,C003,P018,2023-07-22,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W4651,C028,P020,2024-04-18,"Calidad superior, muy contento. Muy recomendable.",4
W4652,C027,P003,2024-10-07,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4653,C040,P020,2025-04-20,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W4654,C029,P020,2025-08-05,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4655,C008,P016,2024-09-12,"Calidad superior, muy contento. Muy recomendable.",3
W4656,C001,P013,2025-08-15,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4657,C027,P016,2023-09-25,Gran relación calidad-precio. Muy recomendable.,5
W4658,C040,P016,2023-01-17,"Entrega correcta, sin comentarios adicionales. OK.",1
W4659,C036,P014,2024-03-25,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W4660,C005,P013,2025-09-01,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W4661,C020,P015,2025-11-02,Gran relación calidad-precio. Muy recomendable.,5
W4662,C019,P008,2025-07-29,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W4663,C028,P005,2025-02-28,Gran relación calidad-precio. Muy recomendable.,3
W4664,C024,P020,2024-05-26,Gran relación calidad-precio. Muy recomendable.,2
W4665,C031,P012,2023-02-03,Satisface lo básico. OK.,4
W4666,C017,P014,2023-06-20,Envío tardío y producto dañado. No volvería a comprar.,4
W4667,C020,P007,2024-09-11,"Información suficiente, sin mayor novedad. OK.",3
W4668,C005,P015,2025-08-25,Satisface lo básico. OK.,5
W4669,C020,P007,2023-10-08,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W4670,C029,P011,2025-03-25,"Calidad superior, muy contento. Muy recomendable.",2
W4671,C024,P015,2025-02-21,Pésima atención al cliente. No volvería a comprar.,5
W4672,C025,P017,2023-12-20,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4673,C005,P006,2024-03-31,Gran relación calidad-precio. Muy recomendable.,3
W4674,C009,P005,2025-05-20,"Calidad superior, muy contento. Muy recomendable.",2
W4675,C029,P019,2024-07-31,Gran relación calidad-precio. Muy recomendable.,1
W4676,C031,P009,2025-06-06,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W4677,C006,P013,2024-08-28,Satisface lo básico. OK.,3
W4678,C010,P007,2025-04-18,Pésima atención al cliente. No volvería a comprar.,4
W4679,C032,P013,2023-09-06,"Información suficiente, sin mayor novedad. OK.",2
W4680,C031,P015,2025-07-01,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4681,C018,P003,2025-02-27,Pésima atención al cliente. No volvería a comprar.,1
W4682,C019,P004,2024-09-25,"Producto recibido, cumple su función. OK.",2
W4683,C026,P018,2025-12-26,Pésima atención al cliente. No volvería a comprar.,2
W4684,C015,P002,2024-07-03,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W4685,C039,P006,2023-06-05,"Entrega correcta, sin comentarios adicionales. OK.",2
W4686,C040,P014,2025-08-01,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W4687,C021,P002,2025-02-08,Gran relación calidad-precio. Muy recomendable.,1
W4688,C011,P014,2024-02-18,Gran relación calidad-precio. Muy recomendable.,3
W4689,C028,P002,2024-10-02,Satisface lo básico. OK.,1
W4690,C022,P003,2025-11-07,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W4691,C016,P010,2023-07-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W4692,C037,P004,2024-01-11,"Producto recibido, cumple su función. OK.",4
W4693,C036,P020,2024-04-22,"Entrega correcta, sin comentarios adicionales. OK.",4
W4694,C009,P012,2025-10-24,Pésima atención al cliente. No volvería a comprar.,5
W4695,C039,P010,2023-01-16,Gran relación calidad-precio. Muy recomendable.,1
W4696,C039,P020,2025-03-17,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4697,C013,P006,2023-01-13,"Calidad superior, muy contento. Muy recomendable.",5
W4698,C031,P014,2023-07-19,"Información suficiente, sin mayor novedad. OK.",5
W4699,C016,P006,2023-05-25,"Calidad superior, muy contento. Muy recomendable.",5
W4700,C039,P014,2025-08-03,"Información suficiente, sin mayor novedad. OK.",3
W4701,C022,P013,2024-11-19,Satisface lo básico. OK.,4
W4702,C003,P007,2023-10-09,"Producto recibido, cumple su función. OK.",3
W4703,C008,P014,2024-01-08,"Información suficiente, sin mayor novedad. OK.",5
W4704,C011,P015,2025-03-18,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W4705,C032,P009,2025-06-21,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W4706,C039,P003,2025-05-09,"Entrega correcta, sin comentarios adicionales. OK.",5
W4707,C010,P016,2025-08-07,"Calidad superior, muy contento. Muy recomendable.",3
W4708,C020,P012,2025-09-19,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W4709,C002,P003,2025-02-19,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4710,C002,P005,2025-01-14,Gran relación calidad-precio. Muy recomendable.,1
W4711,C007,P005,2025-05-03,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4712,C016,P020,2023-06-07,"Es lo que esperaba, nada excepcional. OK.",1
W4713,C039,P013,2025-09-23,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W4714,C003,P010,2024-08-23,Gran relación calidad-precio. Muy recomendable.,1
W4715,C013,P016,2024-10-21,Gran relación calidad-precio. Muy recomendable.,5
W4716,C035,P013,2025-11-24,Satisface lo básico. OK.,3
W4717,C038,P002,2025-04-06,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W4718,C029,P017,2023-05-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W4719,C039,P011,2025-04-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4720,C039,P017,2023-03-24,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W4721,C022,P006,2024-02-15,"Calidad superior, muy contento. Muy recomendable.",4
W4722,C035,P008,2025-07-19,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W4723,C026,P007,2024-06-14,Pésima atención al cliente. No volvería a comprar.,4
W4724,C001,P019,2024-02-13,"Entrega correcta, sin comentarios adicionales. OK.",2
W4725,C011,P002,2025-03-04,"No funciona como esperaba, decepcionado. No volvería a comprar.",1
W4726,C034,P002,2025-09-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W4727,C015,P002,2023-03-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4728,C013,P002,2023-11-28,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4729,C037,P017,2023-11-03,Satisface lo básico. OK.,3
W4730,C018,P003,2023-10-05,"Entrega correcta, sin comentarios adicionales. OK.",5
W4731,C020,P017,2024-10-22,Satisface lo básico. OK.,3
W4732,C013,P003,2024-01-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W4733,C022,P006,2024-01-24,"Calidad superior, muy contento. Muy recomendable.",4
W4734,C027,P005,2023-10-22,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W4735,C032,P004,2025-08-07,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4736,C013,P015,2025-03-25,Gran relación calidad-precio. Muy recomendable.,4
W4737,C008,P014,2023-01-30,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W4738,C023,P007,2025-07-24,Pésima atención al cliente. No volvería a comprar.,4
W4739,C028,P012,2025-10-09,"Producto recibido, cumple su función. OK.",2
W4740,C023,P010,2024-10-11,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W4741,C020,P017,2025-08-21,"Entrega correcta, sin comentarios adicionales. OK.",3
W4742,C037,P005,2023-06-23,Gran relación calidad-precio. Muy recomendable.,5
W4743,C012,P013,2023-01-03,Satisface lo básico. OK.,3
W4744,C039,P011,2025-02-03,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W4745,C031,P018,2025-04-14,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W4746,C025,P007,2025-08-27,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4747,C018,P002,2023-09-12,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W4748,C022,P010,2024-07-24,"Calidad superior, muy contento. Muy recomendable.",1
W4749,C002,P016,2023-01-18,Pésima atención al cliente. No volvería a comprar.,5
W4750,C001,P014,2025-03-20,Gran relación calidad-precio. Muy recomendable.,5
W4751,C012,P014,2023-03-04,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W4752,C010,P007,2024-01-03,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W4753,C010,P016,2023-12-09,Gran relación calidad-precio. Muy recomendable.,5
W4754,C008,P007,2024-10-29,Pésima atención al cliente. No volvería a comprar.,4
W4755,C023,P017,2025-07-10,"Entrega correcta, sin comentarios adicionales. OK.",3
W4756,C016,P002,2023-02-07,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W4757,C015,P012,2025-01-07,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4758,C015,P020,2025-10-20,Gran relación calidad-precio. Muy recomendable.,2
W4759,C031,P017,2025-03-06,Satisface lo básico. OK.,3
W4760,C016,P003,2024-08-25,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W4761,C023,P006,2024-08-21,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4762,C003,P020,2023-11-19,"Es lo que esperaba, nada excepcional. OK.",1
W4763,C015,P018,2024-11-16,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W4764,C028,P013,2023-04-29,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W4765,C024,P007,2024-08-08,Pésima atención al cliente. No volvería a comprar.,4
W4766,C028,P011,2024-04-20,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4767,C040,P017,2023-06-02,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4768,C032,P010,2025-04-09,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4769,C010,P014,2025-04-01,"Producto recibido, cumple su función. OK.",5
W4770,C025,P009,2023-07-08,Satisface lo básico. OK.,2
W4771,C024,P003,2025-06-20,"Producto recibido, cumple su función. OK.",1
W4772,C015,P013,2024-01-15,Satisface lo básico. OK.,3
W4773,C027,P020,2024-09-05,Gran relación calidad-precio. Muy recomendable.,2
W4774,C017,P016,2024-06-21,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W4775,C027,P005,2025-05-15,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W4776,C034,P002,2025-02-18,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W4777,C029,P016,2024-02-29,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W4778,C023,P015,2023-01-19,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4779,C009,P004,2024-04-20,"Producto recibido, cumple su función. OK.",4
W4780,C010,P020,2023-05-06,"Es lo que esperaba, nada excepcional. OK.",1
W4781,C005,P008,2025-03-10,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W4782,C040,P002,2024-06-16,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W4783,C024,P009,2024-02-01,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W4784,C021,P004,2025-09-07,"Producto recibido, cumple su función. OK.",2
W4785,C040,P006,2023-06-28,Envío tardío y producto dañado. No volvería a comprar.,4
W4786,C036,P016,2024-06-19,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4787,C020,P020,2024-11-27,Gran relación calidad-precio. Muy recomendable.,2
W4788,C036,P004,2023-01-08,Envío tardío y producto dañado. No volvería a comprar.,5
W4789,C015,P020,2024-01-27,"Entrega correcta, sin comentarios adicionales. OK.",4
W4790,C015,P019,2025-12-08,"Entrega correcta, sin comentarios adicionales. OK.",2
W4791,C007,P011,2025-10-30,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W4792,C007,P016,2025-03-15,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W4793,C006,P015,2023-03-14,"Es lo que esperaba, nada excepcional. OK.",3
W4794,C008,P011,2024-02-08,"Calidad superior, muy contento. Muy recomendable.",2
W4795,C004,P016,2024-08-18,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W4796,C032,P004,2023-10-06,"Producto recibido, cumple su función. OK.",2
W4797,C021,P007,2024-10-04,Pésima atención al cliente. No volvería a comprar.,4
W4798,C008,P006,2024-06-07,Pésima atención al cliente. No volvería a comprar.,4
W4799,C009,P013,2024-05-29,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W4800,C009,P018,2025-10-03,Envío tardío y producto dañado. No volvería a comprar.,3
W4801,C025,P001,2023-01-07,"Es lo que esperaba, nada excepcional. OK.",1
W4802,C008,P012,2024-10-17,Satisface lo básico. OK.,3
W4803,C017,P013,2024-06-30,Satisface lo básico. OK.,3
W4804,C034,P002,2024-09-03,Gran relación calidad-precio. Muy recomendable.,1
W4805,C038,P010,2023-08-19,"Es lo que esperaba, nada excepcional. OK.",5
W4806,C027,P017,2025-05-16,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W4807,C008,P017,2025-03-09,"Entrega correcta, sin comentarios adicionales. OK.",3
W4808,C027,P003,2024-10-12,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W4809,C016,P009,2023-08-09,"Producto recibido, cumple su función. OK.",4
W4810,C040,P018,2023-10-06,Envío tardío y producto dañado. No volvería a comprar.,3
W4811,C008,P012,2025-11-16,Satisface lo básico. OK.,3
W4812,C026,P012,2025-04-17,"Producto recibido, cumple su función. OK.",2
W4813,C002,P018,2023-12-31,Pésima atención al cliente. No volvería a comprar.,2
W4814,C034,P010,2023-04-13,Satisface lo básico. OK.,1
W4815,C010,P016,2023-11-18,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4816,C008,P014,2025-04-05,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W4817,C019,P004,2025-01-25,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4818,C005,P005,2025-12-19,Envío tardío y producto dañado. No volvería a comprar.,5
W4819,C037,P012,2025-03-31,Pésima atención al cliente. No volvería a comprar.,5
W4820,C017,P015,2024-11-06,Gran relación calidad-precio. Muy recomendable.,5
W4821,C018,P009,2025-09-28,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4822,C019,P004,2024-05-06,Envío tardío y producto dañado. No volvería a comprar.,5
W4823,C032,P001,2024-04-15,"Es lo que esperaba, nada excepcional. OK.",1
W4824,C016,P003,2023-03-09,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W4825,C018,P003,2025-01-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W4826,C016,P006,2025-09-17,"Calidad superior, muy contento. Muy recomendable.",5
W4827,C040,P016,2023-01-19,"Calidad superior, muy contento. Muy recomendable.",3
W4828,C013,P006,2025-12-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W4829,C020,P004,2025-04-28,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W4830,C040,P011,2024-09-01,"Calidad superior, muy contento. Muy recomendable.",3
